0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,fact_sale,pred_trend
4.75,3.443,0.725,1.474,0.654,-2.0,-0.251,-6.0,5.0,0.437,0.192,-0.05,0.364,5.0,0.857,0.5,0.866,3.0,8.0,
4.75,3.443,0.725,1.895,1.234,4.0,0.588,7.0,7.0,0.248,0.062,0.865,0.364,5.0,0.857,0.866,0.5,7.0,7.0,
14.417,4.609,0.32,0.208,-2.477,-13.0,-1.674,-9.0,-14.0,-0.409,0.094,-2.089,0.273,4.0,0.857,-0.866,-0.5,15.0,9.0,
15.333,3.091,0.202,1.043,0.216,0.0,0.0,2.0,-2.0,0.126,0.02,-0.008,0.364,4.0,0.467,-1.0,0.0,14.0,3.0,
15.0,3.215,0.214,1.067,0.311,4.0,0.288,-1.0,-5.0,0.224,0.058,-0.074,0.455,4.0,0.467,-0.866,0.5,12.0,16.0,
14.833,3.21,0.216,0.809,-0.883,-2.0,-0.154,-5.0,-4.0,0.217,0.054,-1.29,0.364,4.0,0.467,-0.5,0.866,14.0,16.0,
15.25,3.139,0.206,0.918,-0.398,-3.0,-0.194,-4.0,6.0,0.262,0.083,-0.896,0.364,4.0,0.529,0.0,1.0,17.0,12.0,
15.75,3.37,0.214,1.079,0.371,0.0,0.0,-4.0,2.0,0.136,0.02,0.15,0.364,4.0,0.6,0.5,0.866,20.0,14.0,
14.833,4.278,0.288,1.146,0.506,-1.0,-0.057,1.0,3.0,0.455,0.135,-0.084,0.455,5.0,0.6,0.866,0.5,6.0,17.0,
14.25,7.293,0.512,0.912,-0.171,2.0,0.167,-14.0,-4.0,0.724,0.117,-0.763,0.545,8.0,0.808,-0.866,-0.5,4.0,14.0,
14.417,7.285,0.505,0.763,-0.469,-10.0,-0.647,-7.0,1.0,0.752,0.127,-1.109,0.455,8.0,0.808,-1.0,0.0,15.0,13.0,
14.5,7.251,0.5,1.448,0.896,-6.0,-0.251,16.0,-5.0,1.0,0.227,0.157,0.545,9.0,0.808,-0.866,0.5,12.0,11.0,
14.0,6.988,0.499,1.929,1.86,9.0,0.405,10.0,19.0,0.685,0.115,1.404,0.545,9.0,0.808,-0.5,0.866,15.0,21.0,
13.0,5.817,0.447,1.385,0.86,13.0,1.281,8.0,7.0,0.056,0.001,0.807,0.455,9.0,0.808,0.0,1.0,15.0,27.0,
12.417,5.634,0.454,0.403,-1.316,-12.0,-1.224,-21.0,1.0,-0.094,0.003,-1.226,0.455,9.0,0.808,0.5,0.866,11.0,18.0,
12.167,6.012,0.494,1.397,0.804,7.0,0.531,9.0,2.0,0.643,0.136,0.232,0.545,8.0,0.733,0.866,0.5,2.0,5.0,
9.083,3.353,0.369,1.101,0.273,-2.0,-0.182,3.0,2.0,0.318,0.107,-0.263,0.636,5.0,0.687,-0.866,-0.5,5.0,16.0,
8.75,3.443,0.393,1.371,0.944,0.0,0.0,6.0,7.0,0.395,0.157,0.341,0.636,5.0,0.687,-1.0,0.0,6.0,10.0,
8.25,3.37,0.408,1.455,1.113,5.0,0.539,-1.0,-4.0,0.353,0.131,0.575,0.636,5.0,0.687,-0.866,0.5,6.0,12.0,
7.75,3.218,0.415,0.903,-0.233,1.0,0.154,-1.0,-1.0,0.269,0.083,-0.724,0.545,5.0,0.687,-0.5,0.866,6.0,12.0,
8.5,3.926,0.462,0.706,-0.637,-7.0,-0.773,1.0,-1.0,-0.014,0.0,-0.617,0.455,4.0,0.687,0.0,1.0,16.0,7.0,
8.333,4.069,0.488,1.56,1.147,5.0,0.486,-3.0,8.0,0.273,0.054,0.8,0.545,4.0,0.687,0.5,0.866,4.0,6.0,
7.417,4.152,0.56,1.079,0.14,3.0,0.47,0.0,2.0,0.304,0.064,-0.271,0.545,4.0,0.687,0.866,0.5,2.0,13.0,
10.583,4.425,0.418,1.228,0.546,1.0,0.08,-3.0,5.0,0.57,0.198,-0.181,0.636,8.0,0.875,-0.866,-0.5,6.0,11.0,
10.667,4.478,0.42,1.125,0.298,3.0,0.288,-2.0,3.0,0.329,0.064,-0.109,0.545,9.0,0.875,-1.0,0.0,14.0,13.0,
11.0,4.708,0.428,0.818,-0.425,-7.0,-0.575,-7.0,3.0,0.063,0.002,-0.499,0.455,8.0,0.875,-0.866,0.5,16.0,12.0,
11.667,4.939,0.423,1.371,0.877,2.0,0.134,8.0,14.0,-0.077,0.003,0.965,0.455,7.0,0.882,-0.5,0.866,17.0,9.0,
12.0,5.339,0.445,1.167,0.375,-2.0,-0.134,5.0,-2.0,-0.594,0.148,1.069,0.364,6.0,0.9,0.0,1.0,20.0,16.0,
12.083,5.377,0.445,1.324,0.728,8.0,0.693,10.0,10.0,-0.801,0.264,1.804,0.455,6.0,0.9,0.5,0.866,15.0,14.0,
12.083,5.377,0.445,0.662,-0.759,-1.0,-0.118,6.0,-6.0,-1.129,0.526,0.575,0.364,6.0,0.9,0.866,0.5,16.0,16.0,
27.0,5.759,0.213,0.963,-0.174,-2.0,-0.074,-5.0,-7.0,0.783,0.22,-1.044,0.545,9.0,0.257,-0.866,-0.5,14.0,32.0,
26.083,6.652,0.255,1.073,0.288,1.0,0.036,1.0,-7.0,1.29,0.448,-1.048,0.545,9.0,0.229,-1.0,0.0,15.0,26.0,
24.5,8.109,0.331,1.102,0.308,-4.0,-0.138,-7.0,5.0,1.86,0.627,-1.561,0.545,9.0,0.229,-0.866,0.5,9.0,28.0,
23.5,8.471,0.36,1.319,0.885,4.0,0.138,-2.0,5.0,2.112,0.741,-0.954,0.545,9.0,0.4,-0.5,0.866,15.0,27.0,
21.583,9.133,0.423,1.251,0.593,-7.0,-0.231,-8.0,6.0,2.367,0.801,-1.864,0.545,9.0,0.4,0.0,1.0,8.0,31.0,
20.5,9.197,0.449,1.659,1.468,1.0,0.03,12.0,20.0,2.413,0.82,0.059,0.545,9.0,0.429,0.5,0.866,14.0,27.0,
18.917,8.331,0.44,1.744,1.69,-2.0,-0.059,7.0,18.0,2.01,0.694,0.656,0.455,8.0,0.467,0.866,0.5,15.0,34.0,
10.75,3.345,0.311,1.488,1.57,9.0,0.827,10.0,8.0,-0.318,0.108,2.216,0.364,7.0,0.625,-0.866,-0.5,13.0,16.0,
10.083,3.013,0.299,0.694,-1.023,-2.0,-0.251,-1.0,-3.0,-0.451,0.267,-0.234,0.364,7.0,0.625,-1.0,0.0,8.0,16.0,
9.917,3.226,0.325,0.908,-0.284,3.0,0.405,-2.0,-6.0,-0.115,0.015,-0.088,0.455,6.0,0.625,-0.866,0.5,5.0,7.0,
10.583,3.752,0.355,0.567,-1.222,-2.0,-0.288,-2.0,-10.0,-0.346,0.101,-0.753,0.364,6.0,0.706,-0.5,0.866,17.0,9.0,
10.75,3.585,0.334,0.744,-0.767,-3.0,-0.318,-2.0,-2.0,-0.038,0.001,-0.709,0.455,7.0,0.706,0.0,1.0,8.0,6.0,
11.0,3.488,0.317,1.0,0.0,3.0,0.318,-4.0,-2.0,0.077,0.006,-0.122,0.455,7.0,0.706,0.5,0.866,11.0,8.0,
10.583,3.752,0.355,0.756,-0.689,-2.0,-0.223,-8.0,0.0,0.269,0.061,-1.118,0.455,7.0,0.706,0.866,0.5,6.0,11.0,
4.0,1.871,0.468,1.25,0.535,1.0,0.223,3.0,-3.0,0.056,0.011,0.372,0.455,4.0,0.75,-0.866,-0.5,1.0,4.0,
4.0,1.871,0.468,1.0,0.0,0.0,0.0,2.0,-1.0,-0.028,0.003,0.082,0.364,5.0,0.8,-1.0,0.0,5.0,5.0,
4.167,1.951,0.468,0.96,-0.085,2.0,0.693,-1.0,2.0,-0.105,0.034,0.214,0.364,5.0,0.833,-0.866,0.5,6.0,4.0,
4.417,2.1,0.475,0.453,-1.151,0.0,0.0,-6.0,-3.0,-0.206,0.115,-0.649,0.273,4.0,0.857,-0.5,0.866,7.0,4.0,
4.75,2.005,0.422,0.421,-1.371,-3.0,-0.916,-3.0,-3.0,-0.157,0.073,-0.976,0.364,5.0,0.857,0.0,1.0,6.0,2.0,
4.833,1.908,0.395,1.034,0.087,-3.0,-0.47,3.0,4.0,0.035,0.004,-0.013,0.455,5.0,0.857,0.5,0.866,3.0,2.0,
4.583,2.06,0.449,1.745,1.659,3.0,0.47,3.0,3.0,0.136,0.052,1.33,0.545,4.0,0.857,0.866,0.5,2.0,5.0,
6.417,2.597,0.405,1.091,0.225,-2.0,-0.251,-1.0,1.0,0.451,0.36,-0.913,0.545,5.0,0.727,-0.866,-0.5,3.0,5.0,
6.0,2.858,0.476,1.5,1.05,-1.0,-0.105,6.0,3.0,0.594,0.516,-0.135,0.636,5.0,0.727,-1.0,0.0,2.0,7.0,
5.417,2.9,0.535,1.846,1.58,2.0,0.223,-1.0,7.0,0.612,0.531,0.613,0.636,4.0,0.727,-0.866,0.5,2.0,9.0,
5.083,2.564,0.504,1.574,1.137,5.0,0.981,2.0,2.0,0.381,0.263,0.373,0.545,5.0,0.727,-0.5,0.866,6.0,10.0,
4.833,2.409,0.499,0.621,-0.761,-8.0,-1.299,-3.0,-2.0,0.252,0.13,-1.432,0.545,5.0,0.727,0.0,1.0,5.0,8.0,
4.833,2.409,0.499,2.276,2.559,5.0,0.606,8.0,8.0,0.406,0.338,2.007,0.636,4.0,0.667,0.5,0.866,3.0,3.0,
4.083,1.656,0.406,1.469,1.157,0.0,0.0,0.0,4.0,0.234,0.238,0.435,0.636,4.0,0.667,0.866,0.5,2.0,11.0,
9.917,2.361,0.238,1.311,1.306,5.0,0.486,-2.0,7.0,0.227,0.11,0.823,0.455,5.0,0.5,-0.866,-0.5,10.0,16.0,
9.833,2.267,0.231,0.814,-0.809,-2.0,-0.223,-2.0,-2.0,0.007,0.0,-0.826,0.364,4.0,0.5,-1.0,0.0,12.0,13.0,
10.0,2.198,0.22,1.0,0.0,-5.0,-0.405,1.0,-2.0,0.084,0.017,-0.212,0.455,5.0,0.5,-0.866,0.5,10.0,8.0,
9.833,2.267,0.231,1.525,2.279,5.0,0.405,9.0,7.0,0.161,0.06,1.948,0.545,4.0,0.5,-0.5,0.866,8.0,10.0,
9.25,1.689,0.183,1.081,0.444,1.0,0.105,0.0,2.0,-0.003,0.0,0.455,0.455,4.0,0.5,0.0,1.0,8.0,15.0,
9.083,1.706,0.188,0.991,-0.049,3.0,0.405,-3.0,-1.0,0.01,0.0,-0.083,0.364,4.0,0.5,0.5,0.866,8.0,10.0,
8.75,2.046,0.234,0.686,-1.344,-4.0,-0.511,-2.0,-6.0,0.171,0.084,-1.885,0.364,3.0,0.5,0.866,0.5,5.0,9.0,
16.583,3.378,0.204,0.844,-0.765,-8.0,-0.452,1.0,-4.0,-0.003,0.0,-0.759,0.455,5.0,0.409,-0.866,-0.5,14.0,17.0,
16.167,3.933,0.243,1.361,1.483,8.0,0.452,8.0,6.0,0.406,0.127,0.98,0.545,4.0,0.409,-1.0,0.0,9.0,14.0,
14.833,4.413,0.297,0.944,-0.189,1.0,0.074,-8.0,-2.0,0.531,0.173,-0.936,0.545,4.0,0.409,-0.866,0.5,6.0,22.0,
14.833,4.413,0.297,0.876,-0.415,-1.0,-0.074,-5.0,-9.0,0.601,0.221,-1.32,0.455,4.0,0.571,-0.5,0.866,14.0,14.0,
14.833,4.413,0.297,0.944,-0.189,-8.0,-0.452,-2.0,0.0,0.755,0.349,-1.401,0.545,5.0,0.571,0.0,1.0,13.0,13.0,
14.5,4.61,0.318,1.517,1.627,4.0,0.201,6.0,8.0,0.979,0.538,0.675,0.636,4.0,0.571,0.5,0.866,10.0,14.0,
13.083,4.699,0.359,1.376,1.046,2.0,0.118,-4.0,9.0,1.003,0.544,-0.19,0.636,4.0,0.571,0.866,0.5,5.0,22.0,
7.917,3.148,0.398,1.011,0.026,-1.0,-0.118,3.0,-6.0,0.283,0.096,-0.493,0.364,8.0,0.714,-0.866,-0.5,5.0,9.0,
7.583,3.328,0.439,1.187,0.426,-2.0,-0.201,-1.0,0.0,0.43,0.199,-0.319,0.455,9.0,0.714,-1.0,0.0,4.0,8.0,
7.833,3.532,0.451,1.404,0.897,6.0,0.788,7.0,0.0,0.196,0.037,0.603,0.455,9.0,0.714,-0.866,0.5,12.0,9.0,
7.5,3.403,0.454,0.667,-0.735,-5.0,-0.693,-9.0,1.0,0.084,0.007,-0.873,0.455,9.0,0.714,-0.5,0.866,7.0,11.0,
7.583,3.353,0.442,1.319,0.721,6.0,0.916,1.0,5.0,0.255,0.069,0.313,0.545,8.0,0.714,0.0,1.0,6.0,5.0,
7.25,3.295,0.454,0.552,-0.986,-10.0,-1.253,-7.0,-1.0,0.206,0.047,-1.363,0.455,7.0,0.714,0.5,0.866,6.0,10.0,
8.25,3.918,0.475,1.697,1.467,5.0,0.442,10.0,10.0,0.017,0.0,1.443,0.455,7.0,0.75,0.866,0.5,16.0,4.0,
5.917,3.04,0.514,2.028,2.001,6.0,0.693,7.0,3.0,0.605,0.472,1.247,0.455,4.0,0.444,-0.866,-0.5,2.0,14.0,
5.083,2.597,0.511,1.18,0.353,0.0,0.0,-2.0,-3.0,0.479,0.406,-0.858,0.364,4.0,0.444,-1.0,0.0,2.0,12.0,
4.917,2.597,0.528,1.22,0.417,1.0,0.182,0.0,2.0,0.479,0.406,-0.775,0.364,5.0,0.5,-0.866,0.5,4.0,6.0,
4.583,2.691,0.587,1.091,0.155,-3.0,-0.47,-4.0,3.0,0.542,0.483,-1.325,0.364,5.0,0.5,-0.5,0.866,2.0,6.0,
4.5,2.693,0.598,1.778,1.3,2.0,0.288,-1.0,6.0,0.545,0.489,0.26,0.364,5.0,0.5,0.0,1.0,4.0,5.0,
4.0,2.55,0.637,1.5,0.784,-3.0,-0.405,2.0,4.0,0.483,0.427,-0.339,0.364,5.0,0.5,0.5,0.866,2.0,8.0,
3.667,2.528,0.689,2.455,2.11,0.0,0.0,7.0,7.0,0.469,0.409,1.419,0.364,4.0,0.5,0.866,0.5,2.0,6.0,
16.5,4.573,0.277,1.455,1.64,4.0,0.182,4.0,7.0,0.881,0.442,0.777,0.545,7.0,0.444,-0.866,-0.5,14.0,25.0,
15.583,4.051,0.26,1.283,1.09,-4.0,-0.182,8.0,6.0,0.675,0.331,0.213,0.545,7.0,0.444,-1.0,0.0,13.0,24.0,
15.0,3.873,0.258,1.6,2.324,4.0,0.182,14.0,6.0,0.573,0.261,1.756,0.545,6.0,0.444,-0.866,0.5,13.0,20.0,
13.667,3.249,0.238,1.463,1.949,8.0,0.511,3.0,9.0,0.434,0.212,1.369,0.545,6.0,0.444,-0.5,0.866,8.0,24.0,
12.917,2.691,0.208,0.929,-0.341,2.0,0.182,-2.0,-2.0,0.248,0.101,-0.894,0.455,7.0,0.444,0.0,1.0,11.0,20.0,
13.417,3.013,0.225,0.745,-1.134,-7.0,-0.531,-8.0,-4.0,0.094,0.012,-1.314,0.364,6.0,0.556,0.5,0.866,18.0,12.0,
13.667,2.838,0.208,1.244,1.174,3.0,0.194,6.0,4.0,0.266,0.104,0.697,0.455,6.0,0.556,0.866,0.5,13.0,10.0,
31.167,8.355,0.268,0.802,-0.738,-9.0,-0.307,-17.0,-7.0,0.65,0.072,-1.211,0.455,6.0,0.49,-0.866,-0.5,23.0,30.0,
31.083,8.421,0.271,1.094,0.346,2.0,0.061,-1.0,0.0,1.206,0.245,-0.508,0.455,5.0,0.469,-1.0,0.0,24.0,25.0,
30.833,8.375,0.272,1.038,0.139,-10.0,-0.272,6.0,-17.0,1.077,0.197,-0.634,0.364,4.0,0.469,-0.866,0.5,31.0,34.0,
31.75,9.029,0.284,1.323,1.135,7.0,0.182,10.0,17.0,0.556,0.045,0.815,0.364,3.0,0.605,-0.5,0.866,43.0,32.0,
30.667,8.498,0.277,1.141,0.51,9.0,0.297,1.0,18.0,0.196,0.006,0.384,0.364,4.0,0.605,0.0,1.0,29.0,42.0,
29.75,8.574,0.288,0.874,-0.437,-6.0,-0.208,-23.0,3.0,0.255,0.011,-0.604,0.364,3.0,0.605,0.5,0.866,24.0,35.0,
29.25,8.945,0.306,1.094,0.307,-2.0,-0.061,7.0,8.0,0.801,0.095,-0.194,0.455,3.0,0.605,0.866,0.5,20.0,26.0,
9.75,3.811,0.391,0.615,-0.984,0.0,0.0,-1.0,-6.0,-0.64,0.336,-0.074,0.364,6.0,0.667,-0.866,-0.5,13.0,8.0,
10.083,3.639,0.361,0.595,-1.122,0.0,0.0,1.0,-9.0,-0.479,0.206,-0.447,0.455,7.0,0.667,-1.0,0.0,10.0,6.0,
9.75,4.146,0.425,0.615,-0.905,-1.0,-0.154,-9.0,-9.0,0.017,0.0,-0.928,0.545,7.0,0.667,-0.866,0.5,2.0,6.0,
9.917,4.03,0.406,0.706,-0.724,2.0,0.336,-5.0,-2.0,0.255,0.048,-1.099,0.545,7.0,0.75,-0.5,0.866,8.0,6.0,
9.417,4.681,0.497,0.531,-0.944,-10.0,-1.099,-10.0,-3.0,0.731,0.29,-2.14,0.545,7.0,0.75,0.0,1.0,1.0,7.0,
9.5,4.61,0.485,1.579,1.193,3.0,0.223,0.0,2.0,1.063,0.634,-0.124,0.545,7.0,0.833,0.5,0.866,6.0,5.0,
9.417,4.518,0.48,1.274,0.572,-3.0,-0.223,3.0,2.0,0.64,0.239,-0.237,0.455,6.0,0.929,0.866,0.5,14.0,15.0,
3.083,2.178,0.706,0.649,-0.497,-2.0,-0.693,-2.0,-1.0,0.101,0.026,-0.763,0.273,4.0,0.889,-0.866,-0.5,4.0,4.0,
3.0,2.236,0.745,1.333,0.447,0.0,0.0,3.0,3.0,0.231,0.127,-0.129,0.364,4.0,0.889,-1.0,0.0,1.0,2.0,
3.25,2.487,0.765,1.231,0.302,0.0,0.0,-5.0,3.0,0.031,0.002,0.232,0.364,5.0,0.889,-0.866,0.5,7.0,4.0,
3.167,2.478,0.782,1.263,0.336,3.0,1.386,1.0,3.0,0.007,0.0,0.321,0.455,6.0,0.889,-0.5,0.866,3.0,4.0,
3.333,2.593,0.778,0.3,-0.9,-8.0,-2.197,0.0,-2.0,-0.14,0.035,-0.614,0.364,6.0,0.889,0.0,1.0,6.0,4.0,
3.5,2.5,0.714,2.571,2.2,6.0,1.099,8.0,5.0,-0.021,0.001,2.247,0.455,6.0,0.857,0.5,0.866,3.0,1.0,
3.0,1.871,0.624,1.0,0.0,2.0,1.099,2.0,2.0,-0.252,0.216,0.836,0.364,6.0,0.857,0.866,0.5,3.0,9.0,
10.417,4.406,0.423,0.96,-0.095,8.0,1.609,-1.0,-5.0,0.045,0.001,-0.151,0.545,8.0,0.882,-0.866,-0.5,4.0,12.0,
10.5,4.406,0.42,0.19,-1.929,-10.0,-1.792,-10.0,-8.0,0.042,0.001,-1.982,0.455,8.0,0.882,-1.0,0.0,11.0,10.0,
11.417,3.616,0.317,1.051,0.161,1.0,0.087,-4.0,-5.0,0.332,0.101,-0.363,0.455,7.0,0.692,-0.866,0.5,13.0,2.0,
11.25,3.631,0.323,0.978,-0.069,-1.0,-0.087,-4.0,5.0,0.36,0.117,-0.654,0.455,7.0,0.692,-0.5,0.866,10.0,12.0,
11.25,3.631,0.323,1.067,0.207,-4.0,-0.288,2.0,2.0,0.381,0.131,-0.398,0.455,8.0,0.692,0.0,1.0,11.0,11.0,
11.0,3.674,0.334,1.455,1.361,1.0,0.065,-1.0,12.0,0.434,0.166,0.779,0.545,8.0,0.692,0.5,0.866,9.0,12.0,
10.583,3.353,0.317,1.417,1.317,5.0,0.405,9.0,4.0,0.206,0.045,1.002,0.455,9.0,0.692,0.866,0.5,11.0,16.0,
18.333,6.712,0.366,1.145,0.397,-3.0,-0.134,-3.0,5.0,0.601,0.096,-0.1,0.455,6.0,0.75,-0.866,-0.5,20.0,8.0,
17.75,6.759,0.381,1.352,0.925,3.0,0.134,10.0,-8.0,0.647,0.109,0.422,0.545,6.0,0.75,-1.0,0.0,14.0,21.0,
17.167,6.491,0.378,1.223,0.591,-3.0,-0.134,13.0,1.0,0.392,0.043,0.265,0.455,6.0,0.75,-0.866,0.5,17.0,24.0,
17.583,6.873,0.391,1.365,0.934,10.0,0.539,8.0,14.0,-0.122,0.004,1.033,0.455,5.0,0.75,-0.5,0.866,26.0,21.0,
17.75,7.049,0.397,0.789,-0.532,6.0,0.56,-18.0,4.0,-0.738,0.131,0.047,0.364,5.0,0.75,0.0,1.0,26.0,24.0,
18.167,6.962,0.383,0.44,-1.46,-8.0,-0.693,-12.0,-12.0,-0.615,0.093,-1.023,0.364,5.0,0.75,0.5,0.866,19.0,14.0,
18.833,6.309,0.335,0.85,-0.449,-16.0,-0.693,6.0,2.0,-0.07,0.001,-0.388,0.455,5.0,0.615,0.866,0.5,16.0,8.0,
5.75,1.639,0.285,0.696,-1.067,0.0,0.0,-4.0,-4.0,0.003,0.0,-1.079,0.273,4.0,0.5,-0.866,-0.5,5.0,7.0,
5.583,1.891,0.339,0.716,-0.837,-1.0,-0.223,-4.0,-3.0,0.227,0.172,-1.647,0.364,5.0,0.5,-1.0,0.0,2.0,4.0,
5.75,1.831,0.319,0.87,-0.41,-3.0,-0.47,0.0,-2.0,0.283,0.285,-1.49,0.364,6.0,0.667,-0.866,0.5,6.0,4.0,
5.833,1.818,0.312,1.371,1.192,0.0,0.0,0.0,4.0,0.308,0.341,0.321,0.364,5.0,0.667,-0.5,0.866,6.0,5.0,
5.417,1.847,0.341,1.477,1.399,3.0,0.47,1.0,4.0,0.318,0.354,0.561,0.455,6.0,0.667,0.0,1.0,3.0,8.0,
5.083,1.706,0.336,0.984,-0.049,-3.0,-0.47,-2.0,0.0,0.255,0.267,-1.018,0.364,6.0,0.667,0.5,0.866,4.0,8.0,
5.167,1.724,0.334,1.548,1.643,1.0,0.134,4.0,6.0,0.224,0.201,1.04,0.364,5.0,0.667,0.866,0.5,6.0,5.0,
7.25,3.218,0.444,1.793,1.787,5.0,0.486,9.0,3.0,0.297,0.102,1.349,0.545,7.0,0.9,-0.866,-0.5,7.0,5.0,
6.75,2.712,0.402,1.185,0.461,1.0,0.134,-1.0,7.0,0.045,0.003,0.369,0.455,7.0,0.9,-1.0,0.0,7.0,13.0,
6.833,2.764,0.404,1.024,0.06,3.0,0.56,1.0,-2.0,-0.098,0.015,0.257,0.364,7.0,0.9,-0.866,0.5,9.0,8.0,
7.083,2.9,0.409,0.565,-1.063,-5.0,-0.811,-6.0,-6.0,-0.227,0.073,-0.657,0.273,6.0,0.9,-0.5,0.866,10.0,7.0,
7.083,2.9,0.409,1.271,0.661,3.0,0.405,8.0,6.0,0.031,0.001,0.602,0.364,6.0,0.9,0.0,1.0,4.0,4.0,
6.917,2.842,0.411,0.867,-0.323,-4.0,-0.511,-3.0,-1.0,-0.052,0.004,-0.222,0.273,6.0,0.9,0.5,0.866,7.0,9.0,
7.0,2.828,0.404,1.429,1.061,9.0,2.303,0.0,3.0,-0.014,0.0,1.088,0.273,5.0,0.9,0.866,0.5,7.0,6.0,
8.167,2.577,0.316,0.857,-0.453,1.0,0.154,-1.0,-2.0,-0.007,0.0,-0.438,0.364,5.0,0.571,-0.866,-0.5,6.0,12.0,
8.417,2.597,0.309,0.713,-0.931,0.0,0.0,-4.0,-8.0,-0.024,0.001,-0.879,0.273,4.0,0.571,-1.0,0.0,10.0,7.0,
8.833,2.577,0.292,0.679,-1.1,-2.0,-0.288,-5.0,-4.0,-0.014,0.0,-1.07,0.273,4.0,0.571,-0.866,0.5,11.0,6.0,
8.917,2.499,0.28,0.897,-0.367,-2.0,-0.223,-1.0,3.0,0.185,0.066,-0.802,0.364,5.0,0.545,-0.5,0.866,7.0,6.0,
8.667,2.718,0.314,1.154,0.491,-1.0,-0.095,-4.0,4.0,0.378,0.23,-0.312,0.455,5.0,0.545,0.0,1.0,5.0,8.0,
8.333,2.779,0.333,1.32,0.96,2.0,0.201,1.0,5.0,0.42,0.272,0.151,0.455,5.0,0.545,0.5,0.866,6.0,10.0,
7.667,3.009,0.393,1.174,0.443,-5.0,-0.442,4.0,-1.0,0.503,0.334,-0.585,0.455,5.0,0.545,0.866,0.5,3.0,11.0,
6.5,1.893,0.291,1.077,0.264,3.0,0.56,0.0,-2.0,0.119,0.047,-0.083,0.545,7.0,0.6,-0.866,-0.5,5.0,8.0,
6.167,2.115,0.343,0.649,-1.025,-6.0,-0.916,-1.0,-4.0,0.231,0.142,-1.754,0.545,7.0,0.6,-1.0,0.0,3.0,7.0,
6.167,2.115,0.343,1.622,1.813,3.0,0.357,4.0,5.0,0.413,0.454,1.001,0.545,7.0,0.444,-0.866,0.5,4.0,4.0,
5.833,1.772,0.304,1.2,0.659,2.0,0.336,-2.0,-1.0,0.245,0.227,-0.115,0.455,7.0,0.5,-0.5,0.866,6.0,10.0,
5.833,1.772,0.304,0.857,-0.47,-1.0,-0.182,-3.0,1.0,0.147,0.082,-0.967,0.364,6.0,0.571,0.0,1.0,7.0,7.0,
6.25,2.087,0.334,0.96,-0.12,-3.0,-0.405,1.0,1.0,0.024,0.002,-0.184,0.364,6.0,0.7,0.5,0.866,10.0,5.0,
6.167,2.115,0.343,1.459,1.34,1.0,0.118,1.0,6.0,0.084,0.019,1.132,0.455,6.0,0.7,0.866,0.5,5.0,6.0,
8.083,3.2,0.396,1.237,0.599,3.0,0.357,6.0,-2.0,0.143,0.024,0.357,0.455,7.0,0.667,-0.866,-0.5,9.0,13.0,
8.25,3.345,0.405,0.848,-0.374,-2.0,-0.251,-5.0,-4.0,-0.094,0.009,-0.22,0.364,6.0,0.75,-1.0,0.0,12.0,10.0,
8.167,3.387,0.415,1.102,0.246,5.0,0.811,4.0,-2.0,0.049,0.002,0.167,0.455,6.0,0.75,-0.866,0.5,6.0,7.0,
8.0,3.391,0.424,0.5,-1.18,-8.0,-1.099,-8.0,1.0,0.056,0.003,-1.272,0.364,6.0,0.75,-0.5,0.866,7.0,9.0,
8.083,3.303,0.409,1.485,1.186,7.0,0.875,1.0,8.0,0.353,0.136,0.643,0.455,6.0,0.75,0.0,1.0,5.0,4.0,
7.5,3.175,0.423,0.667,-0.787,-7.0,-0.875,-6.0,-4.0,0.294,0.102,-1.368,0.364,5.0,0.75,0.5,0.866,5.0,12.0,
7.417,3.252,0.438,1.618,1.409,1.0,0.087,9.0,0.0,0.542,0.331,0.602,0.455,4.0,0.75,0.866,0.5,4.0,5.0,
5.5,3.227,0.587,0.545,-0.775,-3.0,-0.693,-5.0,-6.0,-0.063,0.005,-0.669,0.455,9.0,0.9,-0.866,-0.5,3.0,5.0,
5.5,3.227,0.587,1.091,0.155,2.0,0.405,-3.0,5.0,0.147,0.025,-0.097,0.455,8.0,0.9,-1.0,0.0,3.0,3.0,
5.5,3.227,0.587,0.727,-0.465,-4.0,-0.693,3.0,-5.0,0.105,0.013,-0.648,0.364,8.0,0.9,-0.866,0.5,6.0,6.0,
6.083,3.523,0.579,1.315,0.544,-1.0,-0.118,-1.0,5.0,-0.038,0.001,0.605,0.364,8.0,0.909,-0.5,0.866,11.0,4.0,
5.667,3.567,0.629,1.588,0.935,8.0,2.197,8.0,-1.0,-0.007,0.0,0.945,0.455,8.0,0.909,0.0,1.0,3.0,8.0,
5.583,3.499,0.627,0.179,-1.31,-8.0,-2.197,-8.0,-2.0,-0.248,0.06,-0.949,0.364,8.0,0.909,0.5,0.866,8.0,9.0,
6.0,3.215,0.536,1.5,0.933,8.0,2.197,6.0,6.0,-0.056,0.004,1.031,0.455,8.0,0.909,0.866,0.5,6.0,1.0,
10.75,3.031,0.282,0.93,-0.247,-1.0,-0.095,-5.0,-3.0,-0.108,0.015,-0.051,0.455,6.0,0.625,-0.866,-0.5,16.0,10.0,
10.75,3.031,0.282,1.023,0.082,4.0,0.452,3.0,1.0,-0.045,0.003,0.165,0.545,6.0,0.625,-1.0,0.0,10.0,10.0,
